Cells,Energy,Value,Error
291.97,0.1,12582.4,0.0121
291.97,1.0,731067.0,0.0101
291.97,5.0,346062.0,0.0107
291.97,10.0,115720.0,0.0126
291.97,20.0,126.221,0.2439
296.44,0.1,15444.5,0.0113
296.44,1.0,898522.0,0.0096
296.44,5.0,424916.0,0.0101
296.44,10.0,144732.0,0.0117
296.44,20.0,122.03,0.2136
300.91,0.1,21759.5,0.0116
300.91,1.0,1262290.0,0.0093
300.91,5.0,600682.0,0.0097
300.91,10.0,202965.0,0.0116
300.91,20.0,279.171,0.2136
305.38,0.1,32832.4,0.0105
305.38,1.0,1897740.0,0.0089
305.38,5.0,903333.0,0.0092
305.38,10.0,305888.0,0.0108
305.38,20.0,481.541,0.1537
309.85,0.1,51206.2,0.0107
309.85,1.0,2930010.0,0.0086
309.85,5.0,1397130.0,0.009
309.85,10.0,472559.0,0.0106
309.85,20.0,698.64,0.199
314.32,0.1,79238.7,0.0097
314.32,1.0,4529590.0,0.0083
314.32,5.0,2153980.0,0.0086
314.32,10.0,727595.0,0.0099
314.32,20.0,1059.69,0.1524
318.79,0.1,121677.0,0.0099
318.79,1.0,6992580.0,0.008
318.79,5.0,3305220.0,0.0084
318.79,10.0,1119580.0,0.0097
318.79,20.0,1580.92,0.1688
323.26,0.1,186675.0,0.0091
323.26,1.0,10690000.0,0.0078
323.26,5.0,5070400.0,0.008
323.26,10.0,1710050.0,0.0092
323.26,20.0,2040.97,0.1362
327.73,0.1,280031.0,0.0093
327.73,1.0,16201500.0,0.0076
327.73,5.0,7678640.0,0.0079
327.73,10.0,2570850.0,0.0092
327.73,20.0,3928.66,0.1365
332.2,0.1,422808.0,0.0085
332.2,1.0,24401900.0,0.0073
332.2,5.0,11538400.0,0.0076
332.2,10.0,3813070.0,0.0087
332.2,20.0,5374.82,0.1347
336.67,0.1,621426.0,0.0088
336.67,1.0,36017200.0,0.0072
336.67,5.0,17116500.0,0.0075
336.67,10.0,5561370.0,0.0087
336.67,20.0,8818.44,0.1332
341.14,0.1,906826.0,0.0081
341.14,1.0,52444500.0,0.007
341.14,5.0,24925900.0,0.0072
341.14,10.0,7990330.0,0.0083
341.14,20.0,12333.9,0.13
345.61,0.1,1299110.0,0.0083
345.61,1.0,75859700.0,0.0069
345.61,5.0,36011100.0,0.0072
345.61,10.0,11308600.0,0.0084
345.61,20.0,22825.2,0.1174
350.08,0.1,1850100.0,0.0078
350.08,1.0,107872000.0,0.0067
350.08,5.0,51219200.0,0.007
350.08,10.0,15736400.0,0.008
350.08,20.0,31927.3,0.1176
354.55,0.1,2572690.0,0.0081
354.55,1.0,151283000.0,0.0066
354.55,5.0,71542000.0,0.0069
354.55,10.0,21139100.0,0.0083
354.55,20.0,39574.6,0.126
359.02,0.1,3519640.0,0.0076
359.02,1.0,211154000.0,0.0064
359.02,5.0,99644700.0,0.0067
359.02,10.0,27938300.0,0.0079
359.02,20.0,60612.0,0.1211
363.49,0.1,4831260.0,0.0079
363.49,1.0,292872000.0,0.0062
363.49,5.0,138060000.0,0.0065
363.49,10.0,36004700.0,0.0082
363.49,20.0,96122.7,0.1305
367.96,0.1,6652820.0,0.0072
367.96,1.0,412013000.0,0.0058
367.96,5.0,194116000.0,0.0061
367.96,10.0,45979900.0,0.0078
367.96,20.0,119725.0,0.1075
372.43,0.1,9502350.0,0.0073
372.43,1.0,596778000.0,0.0055
372.43,5.0,282989000.0,0.0057
372.43,10.0,60964200.0,0.0078
372.43,20.0,177174.0,0.1134
376.9,0.1,13163200.0,0.0064
376.9,1.0,832807000.0,0.0049
376.9,5.0,444546000.0,0.005
376.9,10.0,90160800.0,0.007
376.9,20.0,204588.0,0.1109
377.0,0.1,37985000.0,0.02
377.0,1.0,776700000.0,0.0064
377.0,5.0,553976000.0,0.006
377.0,10.0,114053000.0,0.0086
377.0,20.0,272279.0,0.3044
395.5,0.1,45888600.0,0.0045
395.5,1.0,778541000.0,0.0044
395.5,5.0,669591000.0,0.0045
395.5,10.0,154446000.0,0.0063
395.5,20.0,257932.0,0.1163
400.5,0.1,59025700.0,0.0042
400.5,1.0,4103520000.0,0.0037
400.5,5.0,1906470000.0,0.0039
400.5,10.0,575133000.0,0.0046
400.5,20.0,1048880.0,0.074
406.6,0.1,325941000.0,0.0037
406.6,1.0,12717300000.0,0.0033
406.6,5.0,5237070000.0,0.0035
406.6,10.0,2052850000.0,0.004
406.6,20.0,3897770.0,0.053
412.7,0.1,762943000.0,0.0034
412.7,1.0,29079600000.0,0.003
412.7,5.0,11828400000.0,0.0032
412.7,10.0,4925310000.0,0.0036
412.7,20.0,10514700.0,0.0474
418.8,0.1,1698100000.0,0.0031
418.8,1.0,64362000000.0,0.0027
418.8,5.0,26227600000.0,0.0029
418.8,10.0,11503900000.0,0.0032
418.8,20.0,25238700.0,0.0405
424.9,0.1,3489840000.0,0.0029
424.9,1.0,131278000000.0,0.0025
424.9,5.0,54568200000.0,0.0027
424.9,10.0,24783000000.0,0.003
424.9,20.0,52777700.0,0.0381
431.0,0.1,5483020000.0,0.0029
431.0,1.0,213374000000.0,0.0024
431.0,5.0,91864300000.0,0.0026
431.0,10.0,37475500000.0,0.003
431.0,20.0,84851100.0,0.0403
436.0,0.1,4360990000.0,0.0028
436.0,1.0,307986000000.0,0.0021
436.0,5.0,143927000000.0,0.0023
436.0,10.0,37706500000.0,0.0032
436.0,20.0,100201000.0,0.0525
447.9,0.1,26333800000.0,0.0019
447.9,1.0,1068600000000.0,0.0016
447.9,5.0,443312000000.0,0.0018
447.9,10.0,153202000000.0,0.0023
447.9,20.0,452503000.0,0.0315
451.0,0.1,198048000000.0,0.003
451.0,1.0,2203000000000.0,0.0017
451.0,5.0,917788000000.0,0.0019
451.0,10.0,337017000000.0,0.0027
451.0,20.0,1076670000.0,0.0404
455.2,0.1,83737700000.0,0.0018
455.2,1.0,3148030000000.0,0.0014
455.2,5.0,1330710000000.0,0.0016
455.2,10.0,502599000000.0,0.002
455.2,20.0,1505130000.0,0.0275
458.2,0.1,402420000000.0,0.0029
458.2,1.0,4638770000000.0,0.0015
458.2,5.0,1933840000000.0,0.0018
458.2,10.0,683379000000.0,0.0026
458.2,20.0,2421490000.0,0.0457
465.2,0.1,202890000000.0,0.0013
465.2,1.0,8157430000000.0,0.0011
465.2,5.0,3395380000000.0,0.0012
465.2,10.0,1141710000000.0,0.0016
465.2,20.0,3782220000.0,0.0213
468.2,0.1,1330230000000.0,0.0023
468.2,1.0,15358300000000.0,0.0012
468.2,5.0,6349800000000.0,0.0014
468.2,10.0,2144070000000.0,0.0021
468.2,20.0,8451770000.0,0.0308
473.7,0.1,614264000000.0,0.0011
473.7,1.0,24368300000000.0,0.0009
473.7,5.0,10210500000000.0,0.001
473.7,10.0,3320020000000.0,0.0013
473.7,20.0,13090700000.0,0.0177
476.7,0.1,3508680000000.0,0.0019
476.7,1.0,40858400000000.0,0.0009
476.7,5.0,16682000000000.0,0.0011
476.7,10.0,5393010000000.0,0.0018
476.7,20.0,26285000000.0,0.0238
481.7,0.1,1607280000000.0,0.0009
481.7,1.0,62956200000000.0,0.0007
481.7,5.0,26719700000000.0,0.0008
481.7,10.0,8386700000000.0,0.0012
481.7,20.0,40098600000.0,0.0148
484.7,0.1,8981440000000.0,0.0017
484.7,1.0,103274000000000.0,0.0007
484.7,5.0,42952000000000.0,0.0009
484.7,10.0,14188500000000.0,0.0015
484.7,20.0,83106800000.0,0.0195
487.0,0.1,3541480000000.0,0.0011
487.0,1.0,126349000000000.0,0.0006
487.0,5.0,56495800000000.0,0.0008
487.0,10.0,18767900000000.0,0.0012
487.0,20.0,98862000000.0,0.0151
489.0,0.1,10797000000000.0,0.002
489.0,1.0,159135000000000.0,0.0007
489.0,5.0,70707800000000.0,0.0009
489.0,10.0,23956500000000.0,0.0015
489.0,20.0,145825000000.0,0.0198
490.0,0.1,6261970000000.0,0.0012
490.0,1.0,172464000000000.0,0.0006
490.0,5.0,81438100000000.0,0.0008
490.0,10.0,27323100000000.0,0.0012
490.0,20.0,158054000000.0,0.0159
493.6,0.1,20240700000000.0,0.0019
493.6,1.0,195339000000000.0,0.0007
493.6,5.0,90920000000000.0,0.001
493.6,10.0,28199200000000.0,0.0017
493.6,20.0,204961000000.0,0.0211
493.7,0.1,11076600000000.0,0.0022
493.7,1.0,200660000000000.0,0.0008
493.7,5.0,98461400000000.0,0.0012
493.7,10.0,29374100000000.0,0.0022
493.7,20.0,200646000000.0,0.0287
494.2,0.1,6417390000000.0,0.0016
494.2,1.0,205828000000000.0,0.0006
494.2,5.0,103164000000000.0,0.0009
494.2,10.0,28800000000000.0,0.0016
494.2,20.0,169140000000.0,0.019
495.0,0.1,14470300000000.0,0.0026
495.0,1.0,215088000000000.0,0.0007
495.0,5.0,96829400000000.0,0.001
495.0,10.0,27645900000000.0,0.0018
495.0,20.0,165810000000.0,0.023
1132.1,0.1,17056700000000.0,0.002
1132.1,1.0,236660000000000.0,0.0006
1132.1,5.0,115836000000000.0,0.0008
1132.1,10.0,31630400000000.0,0.0014
1132.1,20.0,196192000000.0,0.0163
1132.6,0.1,7275360000000.0,0.0011
1132.6,1.0,234137000000000.0,0.0005
1132.6,5.0,124858000000000.0,0.0006
1132.6,10.0,33708700000000.0,0.0011
1132.6,20.0,212482000000.0,0.014
1132.7,0.1,12720500000000.0,0.0013
1132.7,1.0,233609000000000.0,0.0005
1132.7,5.0,120296000000000.0,0.0008
1132.7,10.0,35210300000000.0,0.0013
1132.7,20.0,263671000000.0,0.0156
1136.3,0.1,23701200000000.0,0.0012
1136.3,1.0,230893000000000.0,0.0005
1136.3,5.0,111976000000000.0,0.0006
1136.3,10.0,34753100000000.0,0.0011
1136.3,20.0,303297000000.0,0.013
1137.3,0.1,7587780000000.0,0.0007
1137.3,1.0,212401000000000.0,0.0004
1137.3,5.0,103997000000000.0,0.0005
1137.3,10.0,34033700000000.0,0.0007
1137.3,20.0,221986000000.0,0.0091
1139.3,0.1,13456600000000.0,0.0012
1139.3,1.0,200214000000000.0,0.0004
1139.3,5.0,91282600000000.0,0.0005
1139.3,10.0,30211500000000.0,0.0009
1139.3,20.0,211382000000.0,0.0113
1141.6,0.1,4594420000000.0,0.0006
1141.6,1.0,165003000000000.0,0.0003
1141.6,5.0,75384900000000.0,0.0004
1141.6,10.0,24389400000000.0,0.0007
1141.6,20.0,139354000000.0,0.0083
1144.6,0.1,11964600000000.0,0.0009
1144.6,1.0,138135000000000.0,0.0004
1144.6,5.0,58122800000000.0,0.0005
1144.6,10.0,18832100000000.0,0.0008
1144.6,20.0,122024000000.0,0.0103
1149.6,0.1,2208080000000.0,0.0005
1149.6,1.0,86981500000000.0,0.0003
1149.6,5.0,37189500000000.0,0.0004
1149.6,10.0,11473700000000.0,0.0006
1149.6,20.0,58206400000.0,0.0079
1152.6,0.1,4948170000000.0,0.001
1152.6,1.0,57708500000000.0,0.0005
1152.6,5.0,23636600000000.0,0.0006
1152.6,10.0,7621230000000.0,0.0009
1152.6,20.0,38689500000.0,0.0127
1158.1,0.1,878478000000.0,0.0005
1158.1,1.0,34841200000000.0,0.0004
1158.1,5.0,14604200000000.0,0.0005
1158.1,10.0,4737920000000.0,0.0007
1158.1,20.0,19159300000.0,0.0092
1161.1,0.1,1918670000000.0,0.0012
1161.1,1.0,22163900000000.0,0.0006
1161.1,5.0,9138220000000.0,0.0007
1161.1,10.0,3089510000000.0,0.001
1161.1,20.0,12691600000.0,0.0152
1168.1,0.1,293141000000.0,0.0006
1168.1,1.0,11789700000000.0,0.0005
1168.1,5.0,4895500000000.0,0.0006
1168.1,10.0,1649100000000.0,0.0008
1168.1,20.0,5732510000.0,0.0109
1171.1,0.1,583006000000.0,0.0015
1171.1,1.0,6693500000000.0,0.0008
1171.1,5.0,2789160000000.0,0.0009
1171.1,10.0,991136000000.0,0.0013
1171.1,20.0,3423370000.0,0.0223
1175.3,0.1,120545000000.0,0.0009
1175.3,1.0,4536830000000.0,0.0007
1175.3,5.0,1913760000000.0,0.0008
1175.3,10.0,727501000000.0,0.001
1175.3,20.0,2059460000.0,0.0145
1178.4,0.1,283942000000.0,0.0015
1178.4,1.0,3157920000000.0,0.0008
1178.4,5.0,1311090000000.0,0.001
1178.4,10.0,484378000000.0,0.0014
1178.4,20.0,1430580000.0,0.0218
1185.3,0.1,37494500000.0,0.001
1185.3,1.0,1518380000000.0,0.0008
1185.3,5.0,628613000000.0,0.0009
1185.3,10.0,218327000000.0,0.0011
1185.3,20.0,614031000.0,0.0167
1227.8,0.1,5983450000.0,0.0014
1227.8,1.0,421950000000.0,0.001
1227.8,5.0,196393000000.0,0.0012
1227.8,10.0,51728500000.0,0.0016
1227.8,20.0,140754000.0,0.0263
1232.49,0.1,7732970000.0,0.0015
1232.49,1.0,303043000000.0,0.0012
1232.49,5.0,131077000000.0,0.0013
1232.49,10.0,52363700000.0,0.0015
1232.49,20.0,118295000.0,0.0217
1237.18,0.1,5817430000.0,0.0016
1237.18,1.0,218965000000.0,0.0013
1237.18,5.0,91841900000.0,0.0014
1237.18,10.0,41557900000.0,0.0016
1237.18,20.0,94892000.0,0.0235
1241.87,0.1,3525370000.0,0.0016
1241.87,1.0,132776000000.0,0.0013
1241.87,5.0,54562100000.0,0.0014
1241.87,10.0,24636600000.0,0.0017
1241.87,20.0,54354200.0,0.0239
1246.56,0.1,1940380000.0,0.0019
1246.56,1.0,73676600000.0,0.0014
1246.56,5.0,29923500000.0,0.0016
1246.56,10.0,13024800000.0,0.0019
1246.56,20.0,30110200.0,0.029
1251.25,0.1,1031960000.0,0.002
1251.25,1.0,39389000000.0,0.0016
1251.25,5.0,15977800000.0,0.0018
1251.25,10.0,6668890000.0,0.0021
1251.25,20.0,15555200.0,0.0324
1255.94,0.1,541686000.0,0.0024
1255.94,1.0,20818300000.0,0.0018
1255.94,5.0,8498240000.0,0.002
1255.94,10.0,3412330000.0,0.0025
1255.94,20.0,8060100.0,0.0383
1260.63,0.1,285274000.0,0.0026
1260.63,1.0,11013900000.0,0.002
1260.63,5.0,4518100000.0,0.0022
1260.63,10.0,1757540000.0,0.0028
1260.63,20.0,4196520.0,0.0443
1265.32,0.1,151353000.0,0.0032
1265.32,1.0,5854890000.0,0.0023
1265.32,5.0,2425120000.0,0.0025
1265.32,10.0,917579000.0,0.0032
1265.32,20.0,2182770.0,0.0524
1270.01,0.1,81030500.0,0.0033
1270.01,1.0,3136410000.0,0.0025
1270.01,5.0,1310160000.0,0.0028
1270.01,10.0,486481000.0,0.0036
1270.01,20.0,1236000.0,0.0565
1274.7,0.1,41990300.0,0.0041
1274.7,1.0,1657470000.0,0.0029
1274.7,5.0,698682000.0,0.0032
1274.7,10.0,251220000.0,0.0043
1274.7,20.0,575049.0,0.0734
1279.7,0.1,8639420.0,0.0044
1279.7,1.0,604933000.0,0.0032
1279.7,5.0,287091000.0,0.0036
1279.7,10.0,81126000.0,0.0052
1279.7,20.0,181005.0,0.0928
1284.7,0.1,6774380.0,0.0042
1284.7,1.0,115203000.0,0.004
1284.7,5.0,101841000.0,0.0044
1284.7,10.0,22389600.0,0.0075
1284.7,20.0,61230.7,0.1303
1300.1,0.1,5535550.0,0.0189
1300.1,1.0,115297000.0,0.0066
1300.1,5.0,80147900.0,0.0066
1300.1,10.0,15835500.0,0.0102
1300.1,20.0,45309.3,0.1446
1304.57,0.1,1893850.0,0.0074
1304.57,1.0,121102000.0,0.0046
1304.57,5.0,64978600.0,0.0049
1304.57,10.0,12712600.0,0.0082
1304.57,20.0,39330.2,0.1306
1309.04,0.1,1363350.0,0.007
1309.04,1.0,86999000.0,0.005
1309.04,5.0,41428000.0,0.0054
1309.04,10.0,8654380.0,0.0082
1309.04,20.0,26460.0,0.1319
1313.51,0.1,967065.0,0.008
1313.51,1.0,59746000.0,0.0055
1313.51,5.0,28002700.0,0.006
1313.51,10.0,6518900.0,0.0087
1313.51,20.0,18080.5,0.1464
1317.98,0.1,686495.0,0.0075
1317.98,1.0,41856300.0,0.0057
1317.98,5.0,19645600.0,0.0061
1317.98,10.0,5059570.0,0.0082
1317.98,20.0,12141.6,0.1311
1322.45,0.1,497929.0,0.0083
1322.45,1.0,29820000.0,0.006
1322.45,5.0,14074200.0,0.0065
1322.45,10.0,3940000.0,0.0086
1322.45,20.0,8904.07,0.1496
1326.92,0.1,364137.0,0.0077
1326.92,1.0,21401800.0,0.0062
1326.92,5.0,10080700.0,0.0065
1326.92,10.0,2988850.0,0.0082
1326.92,20.0,5260.22,0.1267
1331.39,0.1,255854.0,0.0084
1331.39,1.0,15077300.0,0.0063
1331.39,5.0,7111880.0,0.0068
1331.39,10.0,2195730.0,0.0085
1331.39,20.0,3654.54,0.147
1335.86,0.1,178787.0,0.0079
1335.86,1.0,10468300.0,0.0064
1335.86,5.0,4968220.0,0.0068
1335.86,10.0,1562540.0,0.0083
1335.86,20.0,2426.79,0.1264
1340.33,0.1,123373.0,0.0087
1340.33,1.0,7177620.0,0.0067
1340.33,5.0,3417210.0,0.0071
1340.33,10.0,1090570.0,0.0088
1340.33,20.0,1487.09,0.1564
1344.8,0.1,84643.8,0.0083
1344.8,1.0,4878370.0,0.0068
1344.8,5.0,2318540.0,0.0072
1344.8,10.0,756582.0,0.0086
1344.8,20.0,1116.34,0.1618
1349.27,0.1,56835.6,0.0092
1349.27,1.0,3279250.0,0.007
1349.27,5.0,1558400.0,0.0075
1349.27,10.0,512113.0,0.009
1349.27,20.0,727.95,0.1521
1353.74,0.1,37796.3,0.0088
1353.74,1.0,2169840.0,0.0072
1353.74,5.0,1028100.0,0.0076
1353.74,10.0,344585.0,0.009
1353.74,20.0,479.15,0.1488
1358.21,0.1,24540.7,0.0097
1358.21,1.0,1425320.0,0.0075
1358.21,5.0,677558.0,0.0079
1358.21,10.0,228130.0,0.0096
1358.21,20.0,382.164,0.1512
1362.68,0.1,16018.4,0.0094
1362.68,1.0,922108.0,0.0077
1362.68,5.0,439876.0,0.0081
1362.68,10.0,146599.0,0.0098
1362.68,20.0,224.634,0.1556
1367.15,0.1,10247.3,0.0106
1367.15,1.0,589953.0,0.0081
1367.15,5.0,279642.0,0.0086
1367.15,10.0,94877.2,0.0105
1367.15,20.0,128.157,0.1785
1371.62,0.1,6556.11,0.0103
1371.62,1.0,377117.0,0.0083
1371.62,5.0,177443.0,0.0089
1371.62,10.0,60581.9,0.0106
1371.62,20.0,86.0988,0.2041
1376.09,0.1,4068.93,0.0115
1376.09,1.0,234163.0,0.0088
1376.09,5.0,110626.0,0.0093
1376.09,10.0,37676.8,0.0115
1376.09,20.0,62.0741,0.2122
1380.56,0.1,2473.57,0.0115
1380.56,1.0,141264.0,0.0091
1380.56,5.0,66838.3,0.0097
1380.56,10.0,22873.3,0.0118
1380.56,20.0,32.3047,0.2131
1385.03,0.1,1395.89,0.0134
1385.03,1.0,79447.7,0.0097
1385.03,5.0,38072.1,0.0105
1385.03,10.0,12921.5,0.0132
1385.03,20.0,15.1524,0.2684
1389.5,0.1,616.913,0.0141
1389.5,1.0,36769.9,0.0102
1389.5,5.0,18236.1,0.0112
1389.5,10.0,5908.67,0.0149
1389.5,20.0,5.5243,0.3263
